Reef ID,Reef Name,Longitude Degrees,Longitude Minutes,Longitude Seconds,Longitude Cardinal Direction,Latitude Degrees,Latitude Minutes,Latitude Seconds,Latitude Cardinal Direction,Ocean,Country,State/Province/Island,City/Town,Year,Date,Depth,Organism Code,S1,S2,S3,S4,Errors?,What errors?
34.56.29.7E.24.57.46.2N,Marsa Um Tondoba- 3 Sisters,34,56,29.7,E,24,57,46.2,N,Red Sea,Egypt,Red Sea,Marsa Alam,2014,9-May-14,5,Bleaching (% of colony),0,0,0,0,FALSE,
34.56.8.2E.24.57.58N,Marsa Um Tondoba Fringing Reef North,34,56,8.2,E,24,57,58,N,Red Sea,Egypt,Red Sea,Marsa Alam,2014,16-Apr-14,1,Bleaching (% of population),5,5,15,10,FALSE,
34.56.8.2E.24.57.58N,Marsa Um Tondoba Fringing Reef North,34,56,8.2,E,24,57,58,N,Red Sea,Egypt,Red Sea,Marsa Alam,2014,16-Apr-14,1,Bleaching (% of colony),97,95,80,88,FALSE,
34.42.8.6E.25.23.30.5N,Marsa Morena North,34,42,8.6,E,25,23,30.5,N,Red Sea,Egypt,Red Sea,Marsa Alam,2014,12-May-14,6,Bleaching (% of population),0,0,0,0,FALSE,
34.42.8.6E.25.23.30.5N,Marsa Morena North,34,42,8.6,E,25,23,30.5,N,Red Sea,Egypt,Red Sea,Marsa Alam,2014,12-May-14,6,Bleaching (% of colony),0,0,0,0,FALSE,
116.02468E.8.344756S,Shark Point,116,1,28.8,E,8,20,41.1,S,Pacific,Indonesia,Lombok,Gili Trawangan,2015,7-Feb-15,7,Bleaching (% of population),10,10,10,10,FALSE,
116.02468E.8.344756S,Shark Point,116,1,28.8,E,8,20,41.1,S,Pacific,Indonesia,Lombok,Gili Trawangan,2015,7-Feb-15,7,Bleaching (% of colony),5,5,5,5,FALSE,
116.031375E.8.362419S,Sunset Reef,116,1,53,E,8,21,44.7,S,Pacific,Indonesia,Lombok,Gili Trawangan,2015,11-Feb-15,10,Bleaching (% of population),0,0,0,20,FALSE,
116.031375E.8.362419S,Sunset Reef,116,1,53,E,8,21,44.7,S,Pacific,Indonesia,Lombok,Gili Trawangan,2015,11-Feb-15,10,Bleaching (% of colony),0,0,0,20,FALSE,
116.085792E.8.348662S,Hans Reef,116,5,8.9,E,8,20,55.2,S,Indian,Indonesia,Lombok Utara,,2015,10-Feb-15,4,Bleaching (% of population),15,15,15,15,FALSE,
116.085792E.8.348662S,Hans Reef,116,5,8.9,E,8,20,55.2,S,Indian,Indonesia,Lombok Utara,,2015,10-Feb-15,4,Bleaching (% of colony),10,10,10,10,FALSE,
34.56.168E.24.57.859N,"Tondoba Bay, outer reef North",34,56,10.1,E,24,57,51.5,N,Red Sea,Egypt,Red Sea,Marsa Alam,2014,9-May-14,5,Bleaching (% of population),0,0,0,0,FALSE,
34.56.168E.24.57.859N,"Tondoba Bay, outer reef North",34,56,10.1,E,24,57,51.5,N,Red Sea,Egypt,Red Sea,Marsa Alam,2014,9-May-14,5,Bleaching (% of colony),0,0,0,0,FALSE,
116.03652E.8.3372825,Halik Reef,116,2,11.5,E,8,20,14.2,S,Indian,Indonesia,Lombok Utara,,2013,29-Jun-13,8,Bleaching (% of population),5,0,0,0,FALSE,
116.03652E.8.3372825,Halik Reef,116,2,11.5,E,8,20,14.2,S,Indian,Indonesia,Lombok Utara,,2013,29-Jun-13,8,Bleaching (% of colony),25,0,0,0,FALSE,
129.47.7E.4.31.30S,"Pulau Ay, Lubang Kambing",129,47,7,E,4,31,30,S,Pacific,Indonesia,Maluku tengah,Banda Naira,2015,18-Mar-15,4,Bleaching (% of population),0,0,0,0,FALSE,
129.47.7E.4.31.30S,"Pulau Ay, Lubang Kambing",129,47,7,E,4,31,30,S,Pacific,Indonesia,Maluku tengah,Banda Naira,2015,18-Mar-15,4,Bleaching (% of colony),0,0,0,0,FALSE,
129.47.7E.4.31.30S,"Pulau Ay, Lubang Kambing",129,47,7,E,4,31,30,S,Pacific,Indonesia,Maluku tengah,Banda Naira,2015,18-Mar-15,10,Bleaching (% of population),0,0,0,0,FALSE,
129.47.7E.4.31.30S,"Pulau Ay, Lubang Kambing",129,47,7,E,4,31,30,S,Pacific,Indonesia,Maluku tengah,Banda Naira,2015,18-Mar-15,10,Bleaching (% of colony),0,30,0,0,FALSE,
129.57.9E.4.31.49S,Karnofol,129,57,9,E,4,31,49,S,Pacific,Indonesia,Maluku Tengah,Banda Naira,2015,9-Mar-15,10,Bleaching (% of population),0,0,0,0,FALSE,
129.57.9E.4.31.49S,Karnofol,129,57,9,E,4,31,49,S,Pacific,Indonesia,Maluku Tengah,Banda Naira,2015,9-Mar-15,10,Bleaching (% of colony),0,0,0,0,FALSE,
129.56.41E.4.30.47S,Pohon Miring,129,56,41,E,4,30,47,S,Pacific,Indonesia,Maluku Tengah,Banda Naira,2015,9-Mar-15,10,Bleaching (% of population),0,0,0,0,FALSE,
129.56.41E.4.30.47S,Pohon Miring,129,56,41,E,4,30,47,S,Pacific,Indonesia,Maluku Tengah,Banda Naira,2015,9-Mar-15,10,Bleaching (% of colony),1,0,1,1,FALSE,
116.051459E.8.355625S,Bounty Wreck,116,3,5.3,E,8,21,20.3,S,Pacific,Indonesia,Lombok,Gili Meno,2015,12-Feb-15,6,Bleaching (% of population),0,0,0,20,FALSE,
116.051459E.8.355625S,Bounty Wreck,116,3,5.3,E,8,21,20.3,S,Pacific,Indonesia,Lombok,Gili Meno,2015,12-Feb-15,6,Bleaching (% of colony),0,0,0,20,FALSE,
116.03652E.8.3372825,Halik Reef,116,2,11.5,E,8,20,14.2,S,Indian,Indonesia,Lombok Utara,,2015,9-Feb-15,6,Bleaching (% of population),1,2,1,2,FALSE,
116.03652E.8.3372825,Halik Reef,116,2,11.5,E,8,20,14.2,S,Indian,Indonesia,Lombok Utara,,2015,9-Feb-15,6,Bleaching (% of colony),10,10,10,10,FALSE,
35.55.36E.25.0.49N,Marsa Samadai North,35,55,36,E,25,0,49,N,Red Sea,Egypt,Red Sea,Marsa Alam,2014,23-Apr-14,12,Bleaching (% of population),10,0,0,0,FALSE,
35.55.36E.25.0.49N,Marsa Samadai North,35,55,36,E,25,0,49,N,Red Sea,Egypt,Red Sea,Marsa Alam,2014,23-Apr-14,12,Bleaching (% of colony),5,0,0,0,FALSE,
34.56.523E.24.58.166N,Marsa Tondoba North,34,56,31.4,E,24,58,10,N,Red Sea,Egypt,Red Sea,Marsa Alam,2014,21-Mar-14,5,Bleaching (% of population),0,0,0,0,FALSE,
34.56.523E.24.58.166N,Marsa Tondoba North,34,56,31.4,E,24,58,10,N,Red Sea,Egypt,Red Sea,Marsa Alam,2014,21-Mar-14,5,Bleaching (% of colony),0,0,0,0,FALSE,
34.56.523E.24.58.166N2,Marsa Um Tondoba Lagoon,34,56,31.4,E,24,58,10,N,Red Sea,Egypt,Red Sea,Marsa Alam,2014,21-Mar-14,5,Bleaching (% of population),0,10,10,15,FALSE,
34.14.45.9E.26.9.26.2N,El Quadim Bay - North Inner Reef,34,14,45.9,E,26,9,26.2,N,Red Sea,Egypt,Red Sea,El Quseir,2014,3-Dec-14,5,Bleaching (% of population),0,0,0,0,FALSE,
34.14.45.9E.26.9.26.2N,El Quadim Bay - North Inner Reef,34,14,45.9,E,26,9,26.2,N,Red Sea,Egypt,Red Sea,El Quseir,2014,3-Dec-14,5,Bleaching (% of colony),0,0,0,0,FALSE,
34.14.45.9E.26.9.26.2N,El Quadim Bay - North Inner Reef,34,14,45.9,E,26,9,26.2,N,Red Sea,Egypt,Red Sea,El Quseir,2014,3-Dec-14,10,Bleaching (% of population),0,0,0,0,FALSE,
34.14.45.9E.26.9.26.2N,El Quadim Bay - North Inner Reef,34,14,45.9,E,26,9,26.2,N,Red Sea,Egypt,Red Sea,El Quseir,2014,3-Dec-14,10,Bleaching (% of colony),0,0,0,0,FALSE,
34.14.47.7E.26.9.22.5N,El Quadim Bay - South Inner Reef,34,14,47.7,E,26,9,22.5,N,Red Sea,Egypt,Red Sea,El Quseir,2014,2-Dec-14,5,Bleaching (% of population),0,0,0,6,FALSE,
34.14.47.7E.26.9.22.5N,El Quadim Bay - South Inner Reef,34,14,47.7,E,26,9,22.5,N,Red Sea,Egypt,Red Sea,El Quseir,2014,2-Dec-14,5,Bleaching (% of colony),0,0,0,60,FALSE,
34.14.47.7E.26.9.22.5N,El Quadim Bay - South Inner Reef,34,14,47.7,E,26,9,22.5,N,Red Sea,Egypt,Red Sea,El Quseir,2014,2-Dec-14,10,Bleaching (% of population),0,0,5,0,FALSE,
34.14.47.7E.26.9.22.5N,El Quadim Bay - South Inner Reef,34,14,47.7,E,26,9,22.5,N,Red Sea,Egypt,Red Sea,El Quseir,2014,2-Dec-14,10,Bleaching (% of colony),0,0,15,0,FALSE,
55.249680E.21.107580S,Tessier PL,55,14,58.8,E,21,6,27.3,S,Indian,France,Reunion,La Saline,2012,3-Aug-12,1,Bleaching (% of population),0,0,0,0,FALSE,
55.249680E.21.107580S,Tessier PL,55,14,58.8,E,21,6,27.3,S,Indian,France,Reunion,La Saline,2012,3-Aug-12,1,Bleaching (% of colony),0,0,0,0,FALSE,
55.13.29.3E.21.5.3.4S,Hermitage lagon,55,13,29.3,E,21,5,3.4,S,Indian,France,Reunion,Saint Gilles,2013,25-May-13,1,Bleaching (% of population),0,0,0,0,TRUE,did not complete S1 of substrate
55.13.29.3E.21.5.3.4S,Hermitage lagon,55,13,29.3,E,21,5,3.4,S,Indian,France,Reunion,Saint Gilles,2013,25-May-13,1,Bleaching (% of colony),0,0,0,0,TRUE,did not complete S1 of substrate
129.54.30E.4.30.45S,Tanah Rata,129,54,30,E,4,30,45,S,Pacific,Indonesia,Maluku Tengah,Banda Naira,2015,9-Mar-15,10,Bleaching (% of population),1,1,1,1,FALSE,
129.54.30E.4.30.45S,Tanah Rata,129,54,30,E,4,30,45,S,Pacific,Indonesia,Maluku Tengah,Banda Naira,2015,9-Mar-15,10,Bleaching (% of colony),2,5,5,40,FALSE,
120.35.15.2E.14.10.33.45N,Layag Layag East 5.4m,120,35,15.2,E,14,10,33.5,N,Pacific,Philippines,Batangas,Nasugbu,2015,26-Jan-15,5.4,Bleaching (% of population),0,0,0,0,FALSE,
120.35.15.2E.14.10.33.45N,Layag Layag East 5.4m,120,35,15.2,E,14,10,33.5,N,Pacific,Philippines,Batangas,Nasugbu,2015,26-Jan-15,5.4,Bleaching (% of colony),0,0,0,0,FALSE,
120.34.41.24E.14.10.20.54N,Hamilo Point 1,120,34,41.2,E,14,10,20.5,N,Pacific,Philippines,Batangas,Nasugbu,2015,28-Feb-15,9.2,Bleaching (% of population),0,0,0,0,FALSE,
120.34.41.24E.14.10.20.54N,Hamilo Point 1,120,34,41.2,E,14,10,20.5,N,Pacific,Philippines,Batangas,Nasugbu,2015,28-Feb-15,9.2,Bleaching (% of colony),0,0,0,0,FALSE,
120.35.14.32E.14.10.36.4N,Layag Layag East 8.5m,120,35,14.3,E,14,10,36.4,N,Pacific,Philippines,Batangas,Nasugbu,2015,2-Mar-15,8.5,Bleaching (% of population),0,0,0,0,FALSE,
120.35.14.32E.14.10.36.4N,Layag Layag East 8.5m,120,35,14.3,E,14,10,36.4,N,Pacific,Philippines,Batangas,Nasugbu,2015,2-Mar-15,8.5,Bleaching (% of colony),0,0,0,0,FALSE,
120.35.16.29E.14.10.32.89N,Layag Layag East 3.7m,120,35,16.3,E,14,10,32.9,N,Pacific,Philippines,Batangas,Nasugbu,2015,26-Jan-15,3.7,Bleaching (% of population),0,0,0,0,FALSE,
120.35.16.29E.14.10.32.89N,Layag Layag East 3.7m,120,35,16.3,E,14,10,32.9,N,Pacific,Philippines,Batangas,Nasugbu,2015,26-Jan-15,3.7,Bleaching (% of colony),0,0,0,0,FALSE,
119.39.53E.11.18.45.5N,Iloc,119,39,53,E,11,18,45.5,N,Pacific,Philippines,Palawan,Linapacan,2015,15-Apr-15,5,Bleaching (% of population),0,0,0,0,FALSE,
119.39.53E.11.18.45.5N,Iloc,119,39,53,E,11,18,45.5,N,Pacific,Philippines,Palawan,Linapacan,2015,15-Apr-15,5,Bleaching (% of colony),0,0,0,0,FALSE,
119.52.49.3E.11.29.0.9N,Maapdit,119,52,49.3,E,11,29,0.9,N,Pacific,Philippines,Palawan,Linapacan,2015,13-Apr-15,5,Bleaching (% of population),0,0,0,3,FALSE,
119.52.49.3E.11.29.0.9N,Maapdit,119,52,49.3,E,11,29,0.9,N,Pacific,Philippines,Palawan,Linapacan,2015,13-Apr-15,5,Bleaching (% of colony),0,0,0,50,FALSE,
119.39.51.6E.11.16.4.7N,Rawis,119,39,51.6,E,11,16,4.7,N,Pacific,Philippines,Palawan,Linapacan,2015,14-Apr-15,6,Bleaching (% of population),0,0,0,0,FALSE,
119.39.51.6E.11.16.4.7N,Rawis,119,39,51.6,E,11,16,4.7,N,Pacific,Philippines,Palawan,Linapacan,2015,14-Apr-15,6,Bleaching (% of colony),0,0,0,0,FALSE,
119.42.0.2E.11.15.42.6N,Magransing,119,42,0.2,E,11,15,42.6,N,Pacific,Philippines,Palawan,Linapacan,2015,15-Apr-15,5,Bleaching (% of population),0,0,0,0,FALSE,
119.42.0.2E.11.15.42.6N,Magransing,119,42,0.2,E,11,15,42.6,N,Pacific,Philippines,Palawan,Linapacan,2015,15-Apr-15,5,Bleaching (% of colony),0,0,0,0,FALSE,
119.52.24.5E.11.29.45.2N,San Miguel MPA,119,52,24.5,E,11,29,45.2,N,Pacific,Philippines,Palawan,Linapacan,2015,13-Apr-15,5,Bleaching (% of population),0,0,0,0,FALSE,
119.52.24.5E.11.29.45.2N,San Miguel MPA,119,52,24.5,E,11,29,45.2,N,Pacific,Philippines,Palawan,Linapacan,2015,13-Apr-15,5,Bleaching (% of colony),0,0,0,0,FALSE,
119.40.35E.11.15.42.3N,Tandol Reef,119,40,35,E,11,15,42.3,N,Pacific,Philippines,Palawan,Linapacan,2015,14-Apr-15,5,Bleaching (% of population),0,3,0,0,FALSE,
119.40.35E.11.15.42.3N,Tandol Reef,119,40,35,E,11,15,42.3,N,Pacific,Philippines,Palawan,Linapacan,2015,14-Apr-15,5,Bleaching (% of colony),0,100,0,0,FALSE,
55.16.59.2E.21.10.15.8S,Saint Leu PE,55,16,59.2,E,21,10,15.8,S,Indian,France,Reunion,Saint Paul,2014,28-Nov-14,8,Bleaching (% of population),0,0,0,0,TRUE,no site description
55.16.59.2E.21.10.15.8S,Saint Leu PE,55,16,59.2,E,21,10,15.8,S,Indian,France,Reunion,Saint Paul,2014,28-Nov-14,8,Bleaching (% of colony),0,0,0,0,TRUE,no site description
55.13.609E.21.1.474S,Boucan Canot PE,55,13,36.5,E,21,1,28.4,S,Indian,France,Reunion,Saint Paul,2014,7-Nov-14,8,Bleaching (% of population),0,0,0,0,TRUE,no site description
55.13.609E.21.1.474S,Boucan Canot PE,55,13,36.5,E,21,1,28.4,S,Indian,France,Reunion,Saint Paul,2014,7-Nov-14,8,Bleaching (% of colony),0,0,0,0,TRUE,no site description
55.16.54.95E.21.9.57.38S,Saint Leu La Corne ETIMARECO,55,16,55,E,21,9,57.4,S,Indian,France,Reunion,La Saline,2014,28-Nov-14,6,Bleaching (% of population),0,0,0,0,TRUE,no site description
55.16.54.95E.21.9.57.38S,Saint Leu La Corne ETIMARECO,55,16,55,E,21,9,57.4,S,Indian,France,Reunion,La Saline,2014,28-Nov-14,6,Bleaching (% of colony),0,0,0,0,TRUE,no site description
55.13.14.09E.21.5.7.55S,Ermitage PE,55,13,14.1,E,21,5,7.6,S,Indian,France,Reunion,La Saline,2014,27-Nov-14,8,Bleaching (% of population),0,0,0,0,TRUE,no site description
55.13.14.09E.21.5.7.55S,Ermitage PE,55,13,14.1,E,21,5,7.6,S,Indian,France,Reunion,La Saline,2014,27-Nov-14,8,Bleaching (% of colony),0,0,0,0,TRUE,no site description
55.13.53.04E.21.5.59.39S,Livingstone PE,55,13,53,E,21,5,59.4,S,Indian,France,Reunion,La Saline,2014,26-Nov-14,8,Bleaching (% of population),0,0,0,0,TRUE,no site description
55.13.53.04E.21.5.59.39S,Livingstone PE,55,13,53,E,21,5,59.4,S,Indian,France,Reunion,La Saline,2014,26-Nov-14,8,Bleaching (% of colony),0,0,0,0,TRUE,no site description
55.13.16.03E.21.3.11.05S,Roches Noires PE,55,13,16,E,21,3,11.1,S,Indian,France,Reunion,La Saline,2014,7-Nov-14,6.5,Bleaching (% of population),0,0,0,0,TRUE,no site description
55.13.16.03E.21.3.11.05S,Roches Noires PE,55,13,16,E,21,3,11.1,S,Indian,France,Reunion,La Saline,2014,7-Nov-14,6.5,Bleaching (% of colony),0,0,0,0,TRUE,no site description
55.13.2.03E.21.4.11.32S,Saline Nord PE,55,13,2,E,21,4,11.3,S,Indian,France,Reunion,La Saline,2014,27-Nov-14,8,Bleaching (% of population),0,0,0,0,TRUE,no site description
55.13.2.03E.21.4.11.32S,Saline Nord PE,55,13,2,E,21,4,11.3,S,Indian,France,Reunion,La Saline,2014,27-Nov-14,8,Bleaching (% of colony),0,0,0,0,TRUE,no site description
55.14.21.05E.21.6.36.63S,Tessier PE,55,14,51.1,E,21,6,36.6,S,Indian,France,Reunion,La Saline,2014,26-Nov-14,8,Bleaching (% of population),0,0,0,0,TRUE,no site description
55.14.21.05E.21.6.36.63S,Tessier PE,55,14,51.1,E,21,6,36.6,S,Indian,France,Reunion,La Saline,2014,26-Nov-14,8,Bleaching (% of colony),0,0,0,0,TRUE,no site description
55.14.21E.21.6.20.7S,Trou d'eau PE,55,14,21,E,21,6,20.7,S,Indian,France,Reunion,La Saline,2014,26-Nov-14,8,Bleaching (% of population),0,0,0,0,TRUE,no site description
55.14.21E.21.6.20.7S,Trou d'eau PE,55,14,21,E,21,6,20.7,S,Indian,France,Reunion,La Saline,2014,26-Nov-14,8,Bleaching (% of colony),0,0,0,0,TRUE,no site description
55.17.8.34E.21.10.15.78S,Plage Saint Leu,55,17,8.3,E,21,10,15.8,S,Indian,France,Reunion,Saint Leu,2014,21-Oct-14,1,Bleaching (% of population),0,0,0,0,TRUE,no site description
55.17.8.34E.21.10.15.78S,Plage Saint Leu,55,17,8.3,E,21,10,15.8,S,Indian,France,Reunion,Saint Leu,2014,21-Oct-14,1,Bleaching (% of colony),0,0,0,0,TRUE,no site description
55.13.38.28E.21.1.32.88S,Boucan Canot Lagon,55,13,38.3,E,21,1,32.9,S,Indian,France,Reunion,Saint Paul,2014,20-Oct-14,1,Bleaching (% of population),0,0,0,0,TRUE,no site description
55.13.38.28E.21.1.32.88S,Boucan Canot Lagon,55,13,38.3,E,21,1,32.9,S,Indian,France,Reunion,Saint Paul,2014,20-Oct-14,1,Bleaching (% of colony),0,0,0,0,TRUE,no site description
55.13.29.3E.21.5.3.4S,Hermitage lagon,55,13,29.3,E,21,5,3.4,S,Indian,France,Reunion,Saint Gilles,2014,22-Oct-14,1,Bleaching (% of population),0,0,0,0,TRUE,no site description
55.13.29.3E.21.5.3.4S,Hermitage lagon,55,13,29.3,E,21,5,3.4,S,Indian,France,Reunion,Saint Gilles,2014,22-Oct-14,1,Bleaching (% of colony),0,0,0,0,TRUE,no site description
55.14.8.52E.21.5.48.48S,Livingstone lagon,55,14,8.5,E,21,5,48.5,S,Indian,France,Reunion,Saint Gilles,2014,22-Oct-14,1,Bleaching (% of population),0,0,0,0,TRUE,no site description
55.14.8.52E.21.5.48.48S,Livingstone lagon,55,14,8.5,E,21,5,48.5,S,Indian,France,Reunion,Saint Gilles,2014,22-Oct-14,1,Bleaching (% of colony),0,0,0,0,TRUE,no site description
55.13.19.49E.21.3.4.52S,Roches Noires lagon,55,13,19.5,E,21,3,4.5,S,Indian,France,Reunion,Saint Gilles,2014,20-Oct-14,1,Bleaching (% of population),0,0,0,0,TRUE,no site description
55.13.19.49E.21.3.4.52S,Roches Noires lagon,55,13,19.5,E,21,3,4.5,S,Indian,France,Reunion,Saint Gilles,2014,20-Oct-14,1,Bleaching (% of colony),0,0,0,0,TRUE,no site description
55.13.9.7E.21.4.23.6S,Saline Nord Lagon,55,13,9.7,E,21,4,23.6,S,Indian,France,Reunion,Saint Gilles,2014,21-Oct-14,1,Bleaching (% of population),0,0,0,0,TRUE,no site description
55.13.9.7E.21.4.23.6S,Saline Nord Lagon,55,13,9.7,E,21,4,23.6,S,Indian,France,Reunion,Saint Gilles,2014,21-Oct-14,1,Bleaching (% of colony),0,0,0,0,TRUE,no site description
55.14.34.08E.21.6.10.08S,Trou d'eau Lagon,55,14,34.1,E,21,6,10.1,S,Indian,France,Reunion,La Saline,2014,23-Oct-14,1,Bleaching (% of population),0,0,0,0,TRUE,no site description
55.14.34.08E.21.6.10.08S,Trou d'eau Lagon,55,14,34.1,E,21,6,10.1,S,Indian,France,Reunion,La Saline,2014,23-Oct-14,1,Bleaching (% of colony),0,0,0,0,TRUE,no site description
55.249680E.21.107580S,Tessier PL,55,14,58.8,E,21,6,27.3,S,Indian,France,Reunion,La Saline,2014,23-Oct-14,1,Bleaching (% of population),0,0,0,0,TRUE,no site description
55.249680E.21.107580S,Tessier PL,55,14,58.8,E,21,6,27.3,S,Indian,France,Reunion,La Saline,2014,23-Oct-14,1,Bleaching (% of colony),0,0,0,0,TRUE,no site description
34.32.285E.28.34.381N,Blue Hole,34,32,17.1,E,28,34,22.9,N,Red Sea,Egypt,South Sinai,Dahab,2015,1-Apr-15,10,Bleaching (% of population),0,0,0,0,FALSE,
34.32.285E.28.34.381N,Blue Hole,34,32,17.1,E,28,34,22.9,N,Red Sea,Egypt,South Sinai,Dahab,2015,1-Apr-15,10,Bleaching (% of colony),0,0,0,0,FALSE,
34.31.13.1E.28.33.15.5N,Canyon South- Coral Garden,34,31,13.1,E,28,33,15.5,N,Red Sea,Egypt,South Sinai,Dahab,2015,21-Mar-15,10,Bleaching (% of population),0,0,0,0,FALSE,
34.31.13.1E.28.33.15.5N,Canyon South- Coral Garden,34,31,13.1,E,28,33,15.5,N,Red Sea,Egypt,South Sinai,Dahab,2015,21-Mar-15,10,Bleaching (% of colony),0,0,0,0,FALSE,
NSIslandsSouth,Islands South,34,51,54.9,E,28,55,12.1,N,Red Sea,Egypt,South Sinai,Dahab,2015,31-Mar-15,5,Bleaching (% of population),0,0,0,0,FALSE,
NSIslandsSouth,Islands South,34,51,54.9,E,28,55,12.1,N,Red Sea,Egypt,South Sinai,Dahab,2015,31-Mar-15,5,Bleaching (% of colony),0,0,0,0,FALSE,
NSLighthouseEgypt,Lighthouse,34,31,11.2,E,28,29,54.7,N,Red Sea,Egypt,South Sinai,Dahab,2015,9-Apr-15,5,Bleaching (% of population),0,0,0,0,FALSE,
NSLighthouseEgypt,Lighthouse,34,31,11.2,E,28,29,54.7,N,Red Sea,Egypt,South Sinai,Dahab,2015,9-Apr-15,5,Bleaching (% of colony),0,0,0,0,FALSE,
34.27.560E.28.26.221N,Moray Garden,34,27,33.6,E,28,26,13.3,N,Red Sea,Egypt,South Sinai,Dahab,2015,20-Mar-15,10,Bleaching (% of population),0,0,0,0,FALSE,
34.27.560E.28.26.221N,Moray Garden,34,27,33.6,E,28,26,13.3,N,Red Sea,Egypt,South Sinai,Dahab,2015,20-Mar-15,10,Bleaching (% of colony),0,0,0,0,FALSE,
34.31.26E.28.33.26.9N,Rick's Reef,34,31,26,E,28,33,26.9,N,Red Sea,Egypt,South Sinai,Dahab,2015,28-Mar-15,5,Bleaching (% of population),0,0,0,0,FALSE,
34.31.26E.28.33.26.9N,Rick's Reef,34,31,26,E,28,33,26.9,N,Red Sea,Egypt,South Sinai,Dahab,2015,28-Mar-15,5,Bleaching (% of colony),0,0,0,0,FALSE,
34.31.26E.28.33.26.9N,Rick's Reef,34,31,26,E,28,33,26.9,N,Red Sea,Egypt,South Sinai,Dahab,2015,28-Mar-15,10,Bleaching (% of population),0,0,0,0,FALSE,
34.31.26E.28.33.26.9N,Rick's Reef,34,31,26,E,28,33,26.9,N,Red Sea,Egypt,South Sinai,Dahab,2015,28-Mar-15,10,Bleaching (% of colony),0,0,0,0,FALSE,
45.16.11E.12.52.11S,"Passe en S, bouee 11",45,16,11,E,12,52,11,S,Indian,France,Mayotte,Mamoudzou,2015,29-Apr-15,2.5,Bleaching (% of population),2,0,0,0,TRUE,no site description
45.16.11E.12.52.11S,"Passe en S, bouee 11",45,16,11,E,12,52,11,S,Indian,France,Mayotte,Mamoudzou,2015,29-Apr-15,2.5,Bleaching (% of colony),25,0,0,0,TRUE,no site description
45.14.12.81E.12.49.1.96S,Reserve Naturelle de Mbouzi,45,14,12.8,E,12,49,2,S,Indian,France,Mayotte,Mamoudzou,2014,7-Oct-14,2,Bleaching (% of population),1,0,0,0,FALSE,
45.14.12.81E.12.49.1.96S,Reserve Naturelle de Mbouzi,45,14,12.8,E,12,49,2,S,Indian,France,Mayotte,Mamoudzou,2014,7-Oct-14,2,Bleaching (% of colony),75,0,0,0,FALSE,
45.16.271E.12.51.855S,Passe en S- Bouee 2,45,16,16.3,E,12,51,51.3,S,Indian,France,Mayotte,Mamoudzou,2015,6-May-15,6,Bleaching (% of population),0,0,0,0,TRUE,no site description
45.16.271E.12.51.855S,Passe en S- Bouee 2,45,16,16.3,E,12,51,51.3,S,Indian,France,Mayotte,Mamoudzou,2015,6-May-15,6,Bleaching (% of colony),0,0,0,0,TRUE,no site description
45.09.95E.12.42.60S,Longoni,45,9,57,E,12,42,36,S,Indian,France,Mayotte,Mamoudzou,2015,18-Apr-15,2.3,Bleaching (% of population),0,0,0,0,TRUE,no site description
45.09.95E.12.42.60S,Longoni,45,9,57,E,12,42,36,S,Indian,France,Mayotte,Mamoudzou,2015,18-Apr-15,2.3,Bleaching (% of colony),0,0,0,0,TRUE,no site description
45.02.33E.12.41.16S,Boa Sadia Reef,45,2,19.8,E,12,41,9.6,S,Indian,France,Mayotte,Mamoudzou,2015,18-Apr-15,8,Bleaching (% of population),0,0,0,0,TRUE,no site description
45.02.33E.12.41.16S,Boa Sadia Reef,45,2,19.8,E,12,41,9.6,S,Indian,France,Mayotte,Mamoudzou,2015,18-Apr-15,8,Bleaching (% of colony),0,0,0,0,TRUE,no site description
45.03.57.7E.12.45.40.3S,Tanaraki,45,3,57.7,E,12,45,40.3,S,Indian,France,Mayotte,Mtsangamouji,2014,29-Nov-14,2,Bleaching (% of population),0,0,0,0,TRUE,no site description
45.03.57.7E.12.45.40.3S,Tanaraki,45,3,57.7,E,12,45,40.3,S,Indian,France,Mayotte,Mtsangamouji,2014,29-Nov-14,2,Bleaching (% of colony),0,0,0,0,TRUE,no site description
116.02468E.8.344756S,Shark Point,116,1,28.8,E,8,20,41.1,S,Pacific,Indonesia,Lombok,Gili Trawangan,2015,20-Apr-15,7,Bleaching (% of population),0,0,0,0,FALSE,
116.02468E.8.344756S,Shark Point,116,1,28.8,E,8,20,41.1,S,Pacific,Indonesia,Lombok,Gili Trawangan,2015,20-Apr-15,7,Bleaching (% of colony),0,0,0,0,FALSE,
116.067381E.8.34518S,Hidden Reef,116,4,2.6,E,8,20,42.6,S,Indian,Indonesia,Lombok Utara,,2015,21-Apr-15,13,Bleaching (% of population),10,10,10,10,FALSE,
116.067381E.8.34518S,Hidden Reef,116,4,2.6,E,8,20,42.6,S,Indian,Indonesia,Lombok Utara,,2015,21-Apr-15,13,Bleaching (% of colony),40,40,50,40,FALSE,
116.085792E.8.348662S,Hans Reef,116,5,8.9,E,8,20,55.2,S,Indian,Indonesia,Lombok Utara,,2015,22-Apr-15,4,Bleaching (% of population),15,15,0,15,FALSE,
116.085792E.8.348662S,Hans Reef,116,5,8.9,E,8,20,55.2,S,Indian,Indonesia,Lombok Utara,,2015,22-Apr-15,4,Bleaching (% of colony),0,0,0,0,FALSE,
